student_id,student_country,date_registered,has_purchased,has_onboarded
283000,MV,2022-07-29,NO,NO
284040,MV,2022-08-05,NO,YES
274336,MW,2022-05-18,NO,NO
276380,MW,2022-06-03,NO,NO
281011,MW,2022-07-10,NO,YES
281876,MW,2022-07-17,NO,NO
286301,MW,2022-08-16,NO,YES
286462,MW,2022-08-16,NO,NO
287150,MW,2022-08-18,NO,NO
288450,MW,2022-08-28,NO,NO
290002,MW,2022-09-09,NO,NO
291069,MW,2022-09-17,NO,YES
294666,MW,2022-10-14,NO,NO
258892,MX,2022-01-01,NO,YES
258980,MX,2022-01-02,YES,YES
258985,MX,2022-01-02,NO,NO
259738,MX,2022-01-08,NO,NO
259986,MX,2022-01-11,NO,YES
260108,MX,2022-01-12,NO,YES
260109,MX,2022-01-12,NO,YES
260197,MX,2022-01-12,NO,NO
260209,MX,2022-01-12,NO,YES
260345,MX,2022-01-14,YES,YES
260701,MX,2022-01-17,NO,YES
260816,MX,2022-01-17,NO,NO
260883,MX,2022-01-18,NO,YES
260987,MX,2022-01-19,NO,YES
261058,MX,2022-01-20,NO,YES
261100,MX,2022-01-21,NO,YES
261197,MX,2022-01-21,NO,NO
262272,MX,2022-02-01,NO,YES
262295,MX,2022-02-01,NO,NO
262455,MX,2022-02-03,NO,NO
262539,MX,2022-02-03,NO,YES
262585,MX,2022-02-03,YES,YES
262795,MX,2022-02-05,NO,NO
262796,MX,2022-02-05,NO,NO
262965,MX,2022-02-07,NO,NO
263140,MX,2022-02-09,NO,NO
263579,MX,2022-02-14,YES,YES
263673,MX,2022-02-14,NO,YES
263675,MX,2022-02-14,NO,NO
263700,MX,2022-02-15,NO,NO
263918,MX,2022-02-17,NO,YES
264047,MX,2022-02-17,NO,YES
264063,MX,2022-02-18,NO,NO
264111,MX,2022-02-18,NO,YES
264146,MX,2022-02-18,YES,YES
264531,MX,2022-02-22,NO,YES
264569,MX,2022-02-22,NO,NO
264664,MX,2022-02-22,NO,YES
264691,MX,2022-02-23,NO,NO
264766,MX,2022-02-23,NO,YES
264888,MX,2022-02-24,YES,YES
264910,MX,2022-02-24,NO,NO
265067,MX,2022-02-26,NO,YES
265349,MX,2022-02-28,NO,NO
266006,MX,2022-03-05,NO,YES
266505,MX,2022-03-09,NO,NO
266603,MX,2022-03-09,YES,YES
266615,MX,2022-03-10,YES,YES
266638,MX,2022-03-10,NO,NO
267055,MX,2022-03-13,NO,YES
267726,MX,2022-03-17,NO,NO
268149,MX,2022-03-21,NO,NO
268251,MX,2022-03-21,NO,YES
268643,MX,2022-03-26,YES,YES
268749,MX,2022-03-28,NO,YES
268753,MX,2022-03-28,NO,YES
268826,MX,2022-03-28,NO,NO
268902,MX,2022-03-29,NO,YES
268908,MX,2022-03-29,YES,YES
268921,MX,2022-03-29,NO,YES
268973,MX,2022-03-30,NO,YES
268997,MX,2022-03-30,NO,YES
269030,MX,2022-03-30,YES,YES
269036,MX,2022-03-30,YES,YES
269050,MX,2022-03-30,YES,YES
269754,MX,2022-04-05,YES,YES
269791,MX,2022-04-06,NO,NO
270267,MX,2022-04-10,NO,YES
270464,MX,2022-04-11,NO,YES
270470,MX,2022-04-11,NO,NO
270488,MX,2022-04-11,NO,NO
270717,MX,2022-04-13,NO,NO
270747,MX,2022-04-14,NO,NO
270919,MX,2022-04-15,NO,YES
271228,MX,2022-04-19,YES,YES
271415,MX,2022-04-20,NO,YES
271508,MX,2022-04-21,YES,YES
271512,MX,2022-04-21,NO,YES
271633,MX,2022-04-22,NO,YES
271659,MX,2022-04-23,NO,NO
271876,MX,2022-04-25,NO,YES
271897,MX,2022-04-25,NO,NO
272067,MX,2022-04-27,NO,YES
272087,MX,2022-04-27,NO,NO
272116,MX,2022-04-27,NO,NO
272192,MX,2022-04-28,NO,YES
272375,MX,2022-04-29,NO,YES
272529,MX,2022-05-01,NO,YES
272768,MX,2022-05-04,NO,NO
273165,MX,2022-05-08,NO,NO
273203,MX,2022-05-08,NO,YES
273233,MX,2022-05-08,NO,YES
273616,MX,2022-05-11,NO,YES
273619,MX,2022-05-11,NO,YES
273627,MX,2022-05-12,NO,YES
273966,MX,2022-05-14,NO,YES
274172,MX,2022-05-16,NO,YES
274255,MX,2022-05-17,NO,YES
274384,MX,2022-05-18,NO,NO
274767,MX,2022-05-23,NO,YES
274877,MX,2022-05-23,NO,YES
274882,MX,2022-05-24,YES,YES
274884,MX,2022-05-24,NO,NO
275074,MX,2022-05-26,NO,YES
275128,MX,2022-05-26,NO,NO
275232,MX,2022-05-27,NO,YES
275338,MX,2022-05-29,NO,YES
275442,MX,2022-05-30,YES,YES
275516,MX,2022-05-31,YES,YES
275531,MX,2022-05-31,NO,NO
275566,MX,2022-05-31,YES,YES
275572,MX,2022-05-31,YES,YES
275656,MX,2022-06-01,NO,YES
275794,MX,2022-06-01,NO,NO
275795,MX,2022-06-01,NO,NO
276086,MX,2022-06-02,NO,NO
276413,MX,2022-06-03,NO,YES
276445,MX,2022-06-03,NO,YES
276788,MX,2022-06-06,YES,YES
276921,MX,2022-06-07,NO,YES
276928,MX,2022-06-07,NO,NO
276987,MX,2022-06-08,NO,YES
277001,MX,2022-06-08,NO,YES
277143,MX,2022-06-09,NO,YES
277212,MX,2022-06-09,NO,NO
277469,MX,2022-06-11,NO,NO
277563,MX,2022-06-12,NO,NO
277689,MX,2022-06-13,NO,YES
277788,MX,2022-06-14,NO,NO
277913,MX,2022-06-15,NO,YES
277923,MX,2022-06-15,NO,NO
277951,MX,2022-06-15,NO,YES
277955,MX,2022-06-15,NO,YES
278088,MX,2022-06-16,YES,YES
278090,MX,2022-06-17,NO,NO
278175,MX,2022-06-17,NO,NO
278177,MX,2022-06-17,YES,YES
278336,MX,2022-06-18,NO,YES
278379,MX,2022-06-19,NO,NO
278567,MX,2022-06-20,NO,NO
278840,MX,2022-06-21,NO,YES
278853,MX,2022-06-22,YES,YES
278908,MX,2022-06-22,NO,NO
278951,MX,2022-06-23,NO,NO
278960,MX,2022-06-23,NO,NO
279031,MX,2022-06-23,NO,YES
279201,MX,2022-06-25,NO,NO
279243,MX,2022-06-25,NO,YES
279391,MX,2022-06-27,NO,NO
279606,MX,2022-06-28,NO,YES
279621,MX,2022-06-28,NO,YES
279711,MX,2022-06-29,NO,NO
279843,MX,2022-06-30,NO,YES
279854,MX,2022-06-30,NO,YES
279882,MX,2022-06-30,NO,YES
280142,MX,2022-07-03,YES,YES
280450,MX,2022-07-05,NO,NO
281038,MX,2022-07-10,NO,NO
281265,MX,2022-07-12,NO,NO
281379,MX,2022-07-13,NO,YES
281398,MX,2022-07-13,NO,YES
281474,MX,2022-07-14,NO,YES
282273,MX,2022-07-21,YES,YES
282345,MX,2022-07-22,NO,YES
282648,MX,2022-07-26,YES,NO
282695,MX,2022-07-26,NO,YES
282747,MX,2022-07-27,NO,YES
282880,MX,2022-07-28,YES,YES
282993,MX,2022-07-29,NO,NO
283506,MX,2022-08-02,NO,NO
283632,MX,2022-08-02,NO,NO
283636,MX,2022-08-02,YES,YES
283927,MX,2022-08-04,NO,YES
284175,MX,2022-08-06,NO,NO
284301,MX,2022-08-07,NO,NO
284449,MX,2022-08-08,NO,NO
284719,MX,2022-08-10,NO,YES
284803,MX,2022-08-11,NO,YES
284905,MX,2022-08-11,NO,NO
285127,MX,2022-08-12,NO,NO
285175,MX,2022-08-12,NO,NO
285322,MX,2022-08-13,YES,YES
285496,MX,2022-08-15,NO,YES
286275,MX,2022-08-16,NO,YES
286536,MX,2022-08-16,NO,NO
286723,MX,2022-08-17,YES,YES
287155,MX,2022-08-18,NO,NO
287188,MX,2022-08-19,NO,NO
287322,MX,2022-08-20,NO,YES
287400,MX,2022-08-20,NO,YES
287671,MX,2022-08-23,NO,YES
287774,MX,2022-08-23,NO,YES
288096,MX,2022-08-25,NO,NO
288635,MX,2022-08-29,NO,NO
288675,MX,2022-08-30,NO,YES
288812,MX,2022-08-31,NO,YES
288974,MX,2022-09-01,NO,NO
289401,MX,2022-09-04,YES,YES
289429,MX,2022-09-04,NO,NO
289674,MX,2022-09-06,NO,NO
289954,MX,2022-09-08,NO,YES
290317,MX,2022-09-12,NO,NO
291010,MX,2022-09-16,NO,NO
291365,MX,2022-09-19,NO,YES
291757,MX,2022-09-22,NO,YES
291968,MX,2022-09-24,NO,YES
292311,MX,2022-09-27,NO,YES
292390,MX,2022-09-28,NO,YES
292436,MX,2022-09-28,YES,YES
292442,MX,2022-09-28,NO,NO
292604,MX,2022-09-29,YES,NO
292762,MX,2022-09-30,NO,YES
292893,MX,2022-10-02,NO,YES
292900,MX,2022-10-02,NO,NO
293028,MX,2022-10-03,NO,NO
293029,MX,2022-10-03,NO,YES
293147,MX,2022-10-03,NO,YES
293287,MX,2022-10-04,NO,NO
293326,MX,2022-10-05,NO,YES
293471,MX,2022-10-06,NO,NO
293564,MX,2022-10-06,YES,YES
293875,MX,2022-10-08,NO,NO
294001,MX,2022-10-09,NO,YES
294295,MX,2022-10-11,NO,NO
294759,MX,2022-10-14,NO,NO
294836,MX,2022-10-15,NO,YES
294957,MX,2022-10-16,NO,YES
295013,MX,2022-10-17,NO,NO
295352,MX,2022-10-19,NO,YES
295354,MX,2022-10-19,NO,YES
259032,MY,2022-01-02,NO,YES
259315,MY,2022-01-05,NO,YES
259350,MY,2022-01-05,NO,YES
259444,MY,2022-01-06,NO,NO
259542,MY,2022-01-07,NO,NO
259687,MY,2022-01-08,NO,NO
259843,MY,2022-01-09,NO,YES
259891,MY,2022-01-10,NO,NO
260002,MY,2022-01-11,NO,YES
260247,MY,2022-01-13,NO,YES
260294,MY,2022-01-13,NO,NO
260387,MY,2022-01-14,NO,YES
260420,MY,2022-01-14,NO,NO
260916,MY,2022-01-19,YES,YES
260929,MY,2022-01-19,YES,YES
261111,MY,2022-01-21,NO,NO
261123,MY,2022-01-21,NO,YES
261694,MY,2022-01-27,NO,YES
261894,MY,2022-01-28,NO,YES
261911,MY,2022-01-29,NO,YES
262077,MY,2022-01-31,NO,YES
262389,MY,2022-02-02,NO,YES
262615,MY,2022-02-04,NO,NO
262619,MY,2022-02-04,NO,YES
262635,MY,2022-02-04,NO,YES
262901,MY,2022-02-07,NO,NO
263018,MY,2022-02-08,NO,NO
263092,MY,2022-02-08,NO,YES
263294,MY,2022-02-10,NO,NO
264116,MY,2022-02-18,NO,YES
264199,MY,2022-02-19,NO,NO
264346,MY,2022-02-20,NO,YES
264576,MY,2022-02-22,NO,NO
265199,MY,2022-02-27,NO,NO
265353,MY,2022-02-28,NO,YES
265457,MY,2022-03-01,NO,YES
265615,MY,2022-03-02,NO,NO
266131,MY,2022-03-07,NO,YES
266218,MY,2022-03-07,NO,YES
266499,MY,2022-03-09,NO,NO
266515,MY,2022-03-09,NO,YES
266657,MY,2022-03-10,NO,YES
266787,MY,2022-03-11,NO,YES
266972,MY,2022-03-12,NO,YES
267040,MY,2022-03-13,NO,NO
267110,MY,2022-03-13,NO,NO
267377,MY,2022-03-15,NO,NO
267527,MY,2022-03-16,NO,NO
268152,MY,2022-03-21,YES,YES
268217,MY,2022-03-21,NO,NO
268748,MY,2022-03-28,NO,NO
268839,MY,2022-03-29,NO,YES
268872,MY,2022-03-29,NO,YES
268934,MY,2022-03-30,NO,NO
268951,MY,2022-03-30,NO,NO
268985,MY,2022-03-30,YES,YES
269052,MY,2022-03-31,NO,NO
269057,MY,2022-03-31,NO,NO
269069,MY,2022-03-31,NO,NO
269084,MY,2022-03-31,NO,NO
269151,MY,2022-03-31,NO,YES
269288,MY,2022-04-01,NO,YES
269446,MY,2022-04-03,NO,YES
269870,MY,2022-04-06,NO,YES
270020,MY,2022-04-08,NO,NO
270182,MY,2022-04-09,NO,YES
270433,MY,2022-04-11,NO,YES
270653,MY,2022-04-13,NO,YES
270763,MY,2022-04-14,NO,NO
270787,MY,2022-04-14,NO,YES
271305,MY,2022-04-19,NO,YES
271479,MY,2022-04-21,NO,NO
271596,MY,2022-04-22,NO,NO
271710,MY,2022-04-23,NO,NO
271979,MY,2022-04-26,NO,NO
272028,MY,2022-04-26,NO,YES
272029,MY,2022-04-26,YES,YES
272063,MY,2022-04-26,YES,YES
272093,MY,2022-04-27,NO,YES
272209,MY,2022-04-28,NO,YES
272500,MY,2022-05-01,NO,NO
272590,MY,2022-05-02,NO,NO
272608,MY,2022-05-02,NO,YES
272873,MY,2022-05-05,NO,YES
273247,MY,2022-05-09,NO,NO
273264,MY,2022-05-09,NO,YES
273348,MY,2022-05-10,NO,NO
273549,MY,2022-05-11,NO,NO
273585,MY,2022-05-11,NO,YES
273663,MY,2022-05-12,NO,NO
273794,MY,2022-05-13,NO,YES
274142,MY,2022-05-16,NO,NO
274208,MY,2022-05-17,NO,NO
274282,MY,2022-05-18,NO,NO
274308,MY,2022-05-18,NO,NO
274313,MY,2022-05-18,NO,NO
274543,MY,2022-05-20,NO,NO
275092,MY,2022-05-26,YES,YES
275311,MY,2022-05-29,NO,YES
275383,MY,2022-05-30,NO,NO
275617,MY,2022-06-01,NO,YES
275934,MY,2022-06-02,NO,NO
276297,MY,2022-06-03,NO,NO
276340,MY,2022-06-03,NO,YES
276401,MY,2022-06-03,NO,NO
276483,MY,2022-06-04,NO,NO
276647,MY,2022-06-05,NO,NO
276650,MY,2022-06-05,NO,YES
276741,MY,2022-06-06,NO,NO
276983,MY,2022-06-08,NO,YES
277307,MY,2022-06-10,NO,YES
277927,MY,2022-06-15,NO,YES
278256,MY,2022-06-18,NO,YES
278690,MY,2022-06-20,NO,YES
278758,MY,2022-06-21,YES,YES
279044,MY,2022-06-23,NO,YES
279812,MY,2022-06-30,NO,YES
280147,MY,2022-07-03,NO,NO
280231,MY,2022-07-04,NO,NO
280236,MY,2022-07-04,NO,YES
280484,MY,2022-07-06,NO,YES
280883,MY,2022-07-09,NO,YES
281476,MY,2022-07-14,NO,YES
281691,MY,2022-07-16,NO,NO
281829,MY,2022-07-17,NO,YES
281850,MY,2022-07-17,NO,YES
281995,MY,2022-07-18,NO,NO
282077,MY,2022-07-19,NO,YES
282219,MY,2022-07-21,NO,NO
282264,MY,2022-07-21,NO,YES
282638,MY,2022-07-26,YES,YES
282653,MY,2022-07-26,NO,NO
282929,MY,2022-07-29,YES,YES
283036,MY,2022-07-30,NO,YES
283665,MY,2022-08-03,NO,NO
283798,MY,2022-08-04,NO,NO
283936,MY,2022-08-05,NO,YES
283950,MY,2022-08-05,NO,YES
284282,MY,2022-08-07,NO,NO
284345,MY,2022-08-08,NO,NO
284521,MY,2022-08-09,NO,NO
284940,MY,2022-08-11,NO,NO
285153,MY,2022-08-12,NO,NO
285344,MY,2022-08-14,YES,NO
285350,MY,2022-08-14,NO,NO
285438,MY,2022-08-14,NO,YES
285539,MY,2022-08-15,NO,YES
285605,MY,2022-08-15,NO,NO
285619,MY,2022-08-15,NO,NO
286197,MY,2022-08-15,NO,NO
286224,MY,2022-08-16,NO,NO
286254,MY,2022-08-16,NO,NO
286256,MY,2022-08-16,NO,YES
286370,MY,2022-08-16,NO,NO
286759,MY,2022-08-17,NO,YES
287084,MY,2022-08-18,NO,YES
287191,MY,2022-08-19,NO,NO
287751,MY,2022-08-23,NO,YES
288238,MY,2022-08-27,NO,YES
288397,MY,2022-08-28,NO,NO
288655,MY,2022-08-30,NO,NO
288656,MY,2022-08-30,NO,NO
288698,MY,2022-08-30,NO,YES
288745,MY,2022-08-30,NO,NO
289006,MY,2022-09-01,NO,YES
289378,MY,2022-09-04,NO,NO
289398,MY,2022-09-04,NO,NO
289450,MY,2022-09-05,NO,NO
289593,MY,2022-09-06,NO,YES
289908,MY,2022-09-08,NO,NO
290207,MY,2022-09-11,NO,YES
290210,MY,2022-09-11,NO,YES
290300,MY,2022-09-11,NO,NO
290415,MY,2022-09-12,NO,YES
290484,MY,2022-09-13,NO,NO
290907,MY,2022-09-16,NO,YES
291341,MY,2022-09-19,NO,NO
291712,MY,2022-09-22,NO,NO
291769,MY,2022-09-23,YES,YES
292113,MY,2022-09-26,YES,YES
292692,MY,2022-09-30,NO,YES
293061,MY,2022-10-03,NO,YES
293131,MY,2022-10-03,NO,YES
293246,MY,2022-10-04,NO,NO
293247,MY,2022-10-04,NO,YES
293470,MY,2022-10-06,NO,NO
293705,MY,2022-10-07,NO,YES
293932,MY,2022-10-09,NO,YES
294057,MY,2022-10-10,NO,YES
294679,MY,2022-10-14,NO,YES
295035,MY,2022-10-17,NO,YES
295134,MY,2022-10-18,NO,YES
259364,MZ,2022-01-05,NO,YES
269025,MZ,2022-03-30,NO,NO
273924,MZ,2022-05-14,NO,YES
282482,MZ,2022-07-24,NO,YES
283967,MZ,2022-08-05,NO,YES
283976,MZ,2022-08-05,NO,NO
287160,MZ,2022-08-18,NO,YES
287972,MZ,2022-08-25,NO,NO
292698,MZ,2022-09-30,NO,NO
261725,NA,2022-01-27,NO,NO
262665,NA,2022-02-04,NO,NO
272144,NA,2022-04-27,YES,YES
278827,NA,2022-06-21,NO,YES
282654,NA,2022-07-26,NO,YES
282914,NA,2022-07-28,NO,YES
283704,NA,2022-08-03,NO,YES
283791,NA,2022-08-04,NO,NO
284550,NA,2022-08-09,NO,YES
284790,NA,2022-08-11,NO,YES
286959,NA,2022-08-17,NO,YES
290648,NA,2022-09-14,NO,NO
293967,NA,2022-10-09,NO,YES
274912,NE,2022-05-24,NO,NO
275049,NE,2022-05-25,YES,YES
275571,NE,2022-05-31,YES,YES
276409,NE,2022-06-03,NO,YES
277773,NE,2022-06-14,NO,NO
282705,NE,2022-07-26,YES,YES
258806,NG,2022-01-01,NO,NO
258854,NG,2022-01-01,NO,NO
258902,NG,2022-01-01,NO,YES
258905,NG,2022-01-01,NO,YES
258942,NG,2022-01-02,NO,NO
258997,NG,2022-01-02,NO,YES
259034,NG,2022-01-02,NO,YES
259080,NG,2022-01-03,NO,YES
259115,NG,2022-01-03,NO,YES
259122,NG,2022-01-03,NO,NO
259147,NG,2022-01-03,NO,NO
259153,NG,2022-01-03,NO,NO
259154,NG,2022-01-03,NO,NO
259203,NG,2022-01-04,NO,YES
259208,NG,2022-01-04,NO,NO
259216,NG,2022-01-04,NO,NO
259263,NG,2022-01-04,NO,NO
259279,NG,2022-01-04,NO,NO
259298,NG,2022-01-05,NO,YES
259343,NG,2022-01-05,NO,YES
259384,NG,2022-01-05,NO,YES
259389,NG,2022-01-05,NO,NO
259392,NG,2022-01-05,NO,NO
259417,NG,2022-01-05,NO,NO
259452,NG,2022-01-06,NO,YES
259492,NG,2022-01-06,NO,NO
259554,NG,2022-01-07,NO,NO
259555,NG,2022-01-07,NO,NO
259572,NG,2022-01-07,NO,YES
259578,NG,2022-01-07,NO,NO
259705,NG,2022-01-08,NO,YES
259706,NG,2022-01-08,NO,YES
259709,NG,2022-01-08,NO,NO
259732,NG,2022-01-08,NO,YES
259755,NG,2022-01-08,NO,YES
259781,NG,2022-01-09,YES,YES
259801,NG,2022-01-09,NO,NO
259832,NG,2022-01-09,NO,YES
259884,NG,2022-01-10,YES,YES
259898,NG,2022-01-10,NO,NO
259899,NG,2022-01-10,NO,NO
259914,NG,2022-01-10,NO,NO
259916,NG,2022-01-10,NO,YES
259944,NG,2022-01-10,NO,NO
259954,NG,2022-01-10,NO,NO
259990,NG,2022-01-11,NO,YES
260017,NG,2022-01-11,NO,NO
260018,NG,2022-01-11,NO,NO
260034,NG,2022-01-11,NO,NO
260040,NG,2022-01-11,NO,NO
260086,NG,2022-01-11,NO,YES
260095,NG,2022-01-11,NO,YES
260114,NG,2022-01-12,NO,NO
260119,NG,2022-01-12,NO,YES
260147,NG,2022-01-12,NO,NO
260155,NG,2022-01-12,NO,YES
260161,NG,2022-01-12,NO,NO
260162,NG,2022-01-12,NO,YES
260237,NG,2022-01-13,NO,YES
260249,NG,2022-01-13,NO,NO
260272,NG,2022-01-13,NO,YES
260304,NG,2022-01-13,NO,NO
260342,NG,2022-01-14,NO,YES
260344,NG,2022-01-14,NO,NO
260358,NG,2022-01-14,NO,NO
260397,NG,2022-01-14,NO,NO
260415,NG,2022-01-14,NO,YES
260485,NG,2022-01-15,NO,YES
260641,NG,2022-01-16,NO,YES
260647,NG,2022-01-16,NO,NO
260666,NG,2022-01-16,NO,YES
260694,NG,2022-01-16,NO,YES
260743,NG,2022-01-17,NO,YES
260749,NG,2022-01-17,NO,YES
260766,NG,2022-01-17,NO,YES
260779,NG,2022-01-17,NO,NO
260789,NG,2022-01-17,NO,YES
260804,NG,2022-01-17,NO,NO
260807,NG,2022-01-17,NO,YES
260810,NG,2022-01-17,NO,YES
260820,NG,2022-01-17,NO,YES
260826,NG,2022-01-17,NO,YES
260846,NG,2022-01-18,NO,YES
260861,NG,2022-01-18,YES,YES
260872,NG,2022-01-18,NO,NO
260873,NG,2022-01-18,NO,NO
260875,NG,2022-01-18,NO,NO
260905,NG,2022-01-18,NO,NO
260997,NG,2022-01-19,NO,YES
261005,NG,2022-01-20,NO,YES
261019,NG,2022-01-20,YES,YES
261043,NG,2022-01-20,NO,NO
261194,NG,2022-01-21,NO,NO
261202,NG,2022-01-21,NO,NO
261252,NG,2022-01-22,NO,NO
261287,NG,2022-01-23,NO,YES
261344,NG,2022-01-23,NO,NO
261353,NG,2022-01-23,NO,NO
261375,NG,2022-01-23,NO,YES
261380,NG,2022-01-23,NO,YES
261385,NG,2022-01-23,NO,YES
261390,NG,2022-01-24,YES,YES
261397,NG,2022-01-24,NO,YES
261412,NG,2022-01-24,YES,YES
261415,NG,2022-01-24,NO,YES
261432,NG,2022-01-24,NO,YES
261470,NG,2022-01-24,NO,YES
261493,NG,2022-01-24,NO,YES
261513,NG,2022-01-25,NO,NO
261520,NG,2022-01-25,NO,YES
261532,NG,2022-01-25,NO,YES
261592,NG,2022-01-25,NO,YES
261648,NG,2022-01-26,NO,YES
261651,NG,2022-01-26,NO,NO
261667,NG,2022-01-26,NO,NO
261677,NG,2022-01-26,NO,YES
261693,NG,2022-01-27,YES,YES
261744,NG,2022-01-27,NO,NO
261745,NG,2022-01-27,NO,YES
261757,NG,2022-01-27,NO,NO
261773,NG,2022-01-27,YES,YES
261827,NG,2022-01-28,NO,YES
261830,NG,2022-01-28,NO,YES
261831,NG,2022-01-28,NO,YES
261833,NG,2022-01-28,NO,YES
261841,NG,2022-01-28,NO,NO
261842,NG,2022-01-28,NO,YES
261843,NG,2022-01-28,NO,NO
261886,NG,2022-01-28,NO,NO
261889,NG,2022-01-28,NO,YES
261891,NG,2022-01-28,NO,YES
261896,NG,2022-01-28,NO,YES
261908,NG,2022-01-29,NO,NO
261952,NG,2022-01-29,NO,NO
261979,NG,2022-01-29,YES,YES
261985,NG,2022-01-29,NO,NO
262011,NG,2022-01-30,NO,NO
262043,NG,2022-01-30,NO,NO
262048,NG,2022-01-30,NO,YES
262064,NG,2022-01-30,NO,YES
262067,NG,2022-01-30,NO,NO
262068,NG,2022-01-30,YES,YES
262070,NG,2022-01-30,NO,NO
262082,NG,2022-01-31,NO,NO
262090,NG,2022-01-31,NO,NO
262094,NG,2022-01-31,NO,YES
262120,NG,2022-01-31,NO,YES
262125,NG,2022-01-31,NO,NO
262142,NG,2022-01-31,NO,NO
262146,NG,2022-01-31,NO,NO
262179,NG,2022-01-31,NO,YES
262189,NG,2022-01-31,NO,NO
262200,NG,2022-02-01,NO,NO
262232,NG,2022-02-01,NO,NO
262239,NG,2022-02-01,NO,NO
262244,NG,2022-02-01,NO,NO
262249,NG,2022-02-01,NO,YES
262250,NG,2022-02-01,NO,NO
262251,NG,2022-02-01,NO,YES
262309,NG,2022-02-02,NO,NO
262310,NG,2022-02-02,NO,NO
262312,NG,2022-02-02,NO,NO
262317,NG,2022-02-02,NO,NO
262329,NG,2022-02-02,NO,YES
262342,NG,2022-02-02,NO,YES
262349,NG,2022-02-02,NO,YES
262366,NG,2022-02-02,NO,NO
262394,NG,2022-02-02,NO,NO
262416,NG,2022-02-03,NO,NO
262437,NG,2022-02-03,NO,NO
262441,NG,2022-02-03,NO,NO
262450,NG,2022-02-03,NO,YES
262472,NG,2022-02-03,NO,NO
262477,NG,2022-02-03,NO,NO
262485,NG,2022-02-03,NO,YES
262489,NG,2022-02-03,NO,NO
262495,NG,2022-02-03,NO,YES
262502,NG,2022-02-03,NO,NO
262530,NG,2022-02-03,NO,YES
262538,NG,2022-02-03,NO,NO
262541,NG,2022-02-03,NO,NO
262569,NG,2022-02-03,YES,YES
262570,NG,2022-02-03,NO,NO
262594,NG,2022-02-04,NO,YES
262602,NG,2022-02-04,NO,NO
262605,NG,2022-02-04,NO,NO
262620,NG,2022-02-04,NO,YES
262625,NG,2022-02-04,NO,YES
262661,NG,2022-02-04,NO,YES
262662,NG,2022-02-04,NO,YES
262702,NG,2022-02-04,NO,YES
262720,NG,2022-02-05,NO,YES
262742,NG,2022-02-05,NO,YES
262744,NG,2022-02-05,NO,NO
262764,NG,2022-02-05,NO,YES
262767,NG,2022-02-05,NO,YES
262770,NG,2022-02-05,NO,NO
262797,NG,2022-02-06,NO,NO
262847,NG,2022-02-06,NO,NO
262852,NG,2022-02-06,NO,NO
262859,NG,2022-02-06,NO,YES
262865,NG,2022-02-06,NO,NO
262881,NG,2022-02-06,NO,NO
262885,NG,2022-02-06,NO,YES
262904,NG,2022-02-07,NO,NO
262938,NG,2022-02-07,NO,NO
262940,NG,2022-02-07,NO,NO
262948,NG,2022-02-07,NO,YES
262985,NG,2022-02-07,NO,YES
263015,NG,2022-02-08,NO,NO
263046,NG,2022-02-08,NO,NO
263096,NG,2022-02-08,NO,YES
263121,NG,2022-02-08,NO,NO
263127,NG,2022-02-08,NO,NO
263131,NG,2022-02-09,NO,YES
263193,NG,2022-02-09,NO,NO
263204,NG,2022-02-09,NO,NO
263273,NG,2022-02-10,NO,YES
263291,NG,2022-02-10,NO,NO
263293,NG,2022-02-10,YES,YES
263313,NG,2022-02-11,NO,NO
263334,NG,2022-02-11,NO,YES
263360,NG,2022-02-11,NO,YES
263365,NG,2022-02-11,NO,NO
263405,NG,2022-02-12,NO,NO
263464,NG,2022-02-12,NO,YES
263466,NG,2022-02-12,NO,YES
263499,NG,2022-02-13,NO,YES
263504,NG,2022-02-13,NO,NO
263528,NG,2022-02-13,NO,NO
263555,NG,2022-02-13,NO,NO
263572,NG,2022-02-13,NO,NO
263576,NG,2022-02-13,NO,YES
263609,NG,2022-02-14,NO,NO
263652,NG,2022-02-14,NO,NO
263668,NG,2022-02-14,NO,NO
263804,NG,2022-02-15,NO,NO
263848,NG,2022-02-16,NO,NO
263866,NG,2022-02-16,NO,NO
263872,NG,2022-02-16,NO,NO
263889,NG,2022-02-16,NO,YES
263897,NG,2022-02-16,NO,NO
263900,NG,2022-02-16,NO,YES
263936,NG,2022-02-17,NO,NO
263947,NG,2022-02-17,NO,NO
263961,NG,2022-02-17,NO,NO
264004,NG,2022-02-17,NO,NO
264055,NG,2022-02-18,NO,YES
264083,NG,2022-02-18,NO,YES
264084,NG,2022-02-18,NO,YES
264091,NG,2022-02-18,NO,NO
264094,NG,2022-02-18,NO,NO
264148,NG,2022-02-18,NO,YES
264173,NG,2022-02-18,NO,YES
264214,NG,2022-02-19,NO,YES
264243,NG,2022-02-19,NO,NO
264252,NG,2022-02-19,NO,YES
264253,NG,2022-02-19,YES,YES
264285,NG,2022-02-20,NO,NO
264334,NG,2022-02-20,NO,YES
264339,NG,2022-02-20,NO,YES
264348,NG,2022-02-20,NO,YES
264369,NG,2022-02-20,NO,YES
264379,NG,2022-02-20,NO,NO
264410,NG,2022-02-21,NO,NO
264418,NG,2022-02-21,NO,YES
264491,NG,2022-02-21,NO,YES
264528,NG,2022-02-21,NO,NO
264537,NG,2022-02-22,NO,YES
264539,NG,2022-02-22,NO,YES
264557,NG,2022-02-22,NO,YES
264562,NG,2022-02-22,NO,NO
