student_id,minutes_watched,date_watched
274861,39.4,2022-08-12
274861,60.7,2022-08-15
274861,5.9,2022-08-16
274861,2.4,2022-08-17
274861,45.5,2022-08-22
274861,40.4,2022-08-23
274861,31.8,2022-08-24
274861,32.5,2022-08-25
274861,42.4,2022-08-26
274861,18.2,2022-08-27
274861,35.8,2022-08-29
274861,3.5,2022-08-31
274861,27.1,2022-09-01
274861,55.4,2022-09-02
274861,28.3,2022-09-07
274861,41.6,2022-09-08
274861,29.7,2022-09-12
274861,22.7,2022-09-13
274861,21.7,2022-09-14
274861,20.2,2022-09-15
274861,39.1,2022-09-16
274861,0.1,2022-09-21
274861,17.1,2022-09-22
274861,70.9,2022-09-24
274861,35.1,2022-09-25
274861,71.7,2022-09-26
274861,51.4,2022-09-27
274861,49.9,2022-09-28
274861,42.0,2022-09-29
274861,35.1,2022-09-30
274861,45.2,2022-10-01
274861,33.3,2022-10-02
274861,31.4,2022-10-03
274861,46.0,2022-10-04
274861,43.7,2022-10-05
274861,54.8,2022-10-06
274861,43.6,2022-10-07
274861,45.1,2022-10-08
274861,54.6,2022-10-09
274861,35.0,2022-10-10
274861,47.0,2022-10-11
274861,46.5,2022-10-12
274861,58.1,2022-10-13
274861,22.1,2022-10-14
274861,34.7,2022-10-15
274861,16.2,2022-10-16
274861,38.5,2022-10-17
274861,38.1,2022-10-18
274861,178.9,2022-10-19
274861,57.9,2022-10-20
274861,48.8,2022-05-30
274861,62.8,2022-05-31
274861,88.6,2022-06-01
274861,17.5,2022-06-02
274861,52.7,2022-06-03
274861,66.3,2022-06-04
274861,25.7,2022-06-05
274861,23.4,2022-06-06
274861,7.8,2022-06-07
274861,42.1,2022-06-09
274861,71.3,2022-06-10
274861,15.8,2022-06-11
274861,70.4,2022-06-13
274861,60.7,2022-06-14
274861,61.9,2022-06-15
274861,59.9,2022-06-16
274861,40.8,2022-06-20
274861,40.9,2022-06-22
274861,48.1,2022-06-23
274861,27.7,2022-06-24
274861,103.9,2022-06-26
274861,56.9,2022-06-27
274861,33.8,2022-06-28
274861,19.8,2022-06-29
274861,24.0,2022-06-30
274861,54.7,2022-07-10
274861,5.9,2022-07-12
274861,11.5,2022-07-13
274861,7.1,2022-07-17
274861,59.4,2022-07-19
274861,5.9,2022-07-20
274861,15.4,2022-07-24
274861,13.0,2022-07-25
274861,6.9,2022-07-26
274908,46.5,2022-07-28
274908,7.5,2022-08-06
274908,54.7,2022-05-24
274908,72.2,2022-05-25
274908,23.8,2022-05-26
274908,78.9,2022-05-27
274908,99.9,2022-05-28
274908,71.1,2022-05-29
274908,43.8,2022-05-31
274908,14.1,2022-06-01
274908,26.4,2022-07-07
274908,1.2,2022-07-10
274908,98.1,2022-07-14
274908,129.9,2022-07-15
274908,32.3,2022-07-16
274908,9.3,2022-07-18
274908,1.9,2022-07-22
274908,10.5,2022-07-24
274908,44.3,2022-07-25
274970,10.9,2022-05-25
274994,9.4,2022-10-04
274994,5.4,2022-10-05
274994,36.5,2022-05-25
274994,13.4,2022-05-26
274994,8.7,2022-05-27
274994,10.1,2022-06-01
274994,61.1,2022-06-02
274994,3.4,2022-06-08
274994,33.9,2022-06-09
274994,17.3,2022-06-13
274994,2.7,2022-06-14
274994,8.1,2022-06-15
274994,50.2,2022-06-16
274994,16.4,2022-06-17
274994,16.4,2022-06-18
274994,48.0,2022-06-19
274994,61.5,2022-06-21
274994,34.7,2022-06-22
274994,13.4,2022-06-24
274994,0.2,2022-06-29
274994,2.3,2022-07-01
274994,1.1,2022-07-11
274994,46.6,2022-07-19
274994,32.5,2022-07-20
274994,9.8,2022-07-21
274997,1.0,2022-05-25
275061,43.2,2022-05-26
275240,1.0,2022-05-28
275273,135.9,2022-05-29
275273,97.9,2022-05-30
275273,0.4,2022-05-31
275544,7.8,2022-06-03
275544,3.4,2022-07-02
275856,12.2,2022-06-02
276259,0.3,2022-06-03
276909,10.5,2022-09-09
276909,9.9,2022-06-08
276909,0.3,2022-06-10
276989,0.1,2022-06-08
277009,6.2,2022-06-08
277012,204.1,2022-07-28
277012,194.9,2022-07-29
277012,140.2,2022-07-30
277012,194.5,2022-07-31
277012,158.2,2022-08-02
277012,82.9,2022-08-03
277012,156.5,2022-08-04
277012,102.4,2022-08-05
277012,138.3,2022-08-06
277012,143.4,2022-08-07
277012,29.5,2022-08-08
277012,99.9,2022-08-09
277012,17.6,2022-08-10
277012,144.1,2022-08-11
277012,88.1,2022-08-15
277012,101.5,2022-08-26
277012,1.6,2022-08-30
277012,45.7,2022-06-25
277012,41.9,2022-06-26
277012,54.1,2022-07-03
277012,64.2,2022-07-04
277012,4.8,2022-07-05
277012,61.9,2022-07-23
277032,41.1,2022-06-08
277407,0.3,2022-06-11
277479,52.4,2022-06-12
277705,20.7,2022-06-14
277705,23.6,2022-06-15
277705,27.5,2022-06-16
277705,22.2,2022-06-20
277705,19.1,2022-06-21
277705,19.0,2022-06-22
277787,41.4,2022-06-14
277825,53.8,2022-08-13
277825,15.1,2022-09-01
277825,17.3,2022-06-14
277825,47.5,2022-06-15
277825,127.8,2022-06-18
277825,22.5,2022-06-20
277825,49.1,2022-06-21
277825,5.0,2022-06-22
277825,1.8,2022-06-24
277825,18.3,2022-06-26
277825,24.3,2022-06-27
277825,24.8,2022-06-30
277825,10.5,2022-07-06
277825,45.4,2022-07-07
277825,38.5,2022-07-08
277825,29.9,2022-07-09
277825,21.0,2022-07-12
277825,2.0,2022-07-13
277825,3.9,2022-07-14
277825,72.6,2022-07-15
277825,9.8,2022-07-20
277825,7.8,2022-07-21
277961,32.5,2022-06-16
277968,5.2,2022-06-16
278366,31.7,2022-07-18
278366,10.5,2022-07-19
278366,17.8,2022-07-25
279087,2.1,2022-06-24
279378,12.3,2022-06-27
279530,11.8,2022-06-28
279530,1.2,2022-07-26
279835,0.2,2022-06-30
280179,30.8,2022-07-03
280179,6.9,2022-07-04
280179,13.7,2022-07-06
280258,18.6,2022-10-01
280481,84.8,2022-07-06
280481,13.8,2022-07-07
280481,4.9,2022-07-26
280532,1.4,2022-07-06
280894,30.7,2022-07-09
280894,10.5,2022-07-10
281224,0.1,2022-07-12
281496,21.2,2022-07-14
281534,29.0,2022-07-14
281575,4.0,2022-07-15
281695,0.1,2022-08-15
281695,19.0,2022-08-27
281695,0.5,2022-10-15
281695,1.2,2022-07-16
281718,0.6,2022-07-16
282027,46.6,2022-07-19
282159,316.9,2022-08-15
282159,116.9,2022-08-16
282159,10.0,2022-08-17
282159,60.6,2022-08-18
282159,27.8,2022-08-27
282159,0.1,2022-08-28
282159,0.1,2022-09-03
282159,0.1,2022-09-04
282159,1.7,2022-07-20
282167,0.9,2022-07-20
282307,0.1,2022-08-08
282307,25.2,2022-08-15
282307,74.7,2022-08-16
282307,222.5,2022-08-17
282391,16.8,2022-07-23
282391,11.6,2022-07-25
282402,50.1,2022-07-27
282402,96.3,2022-07-28
282402,59.6,2022-07-29
282402,66.9,2022-07-30
282402,57.0,2022-07-31
282402,43.1,2022-08-01
282402,40.7,2022-08-03
282402,105.5,2022-08-07
282402,21.8,2022-08-08
282402,33.9,2022-08-09
282402,29.9,2022-08-12
282402,33.8,2022-08-13
282402,41.6,2022-08-14
282402,48.8,2022-08-21
282402,54.6,2022-08-28
282402,36.5,2022-08-29
282402,19.0,2022-07-24
282402,131.8,2022-07-25
282402,66.8,2022-07-26
282782,19.7,2022-07-27
282782,9.7,2022-07-28
283021,17.2,2022-07-29
283059,20.8,2022-07-30
283072,28.6,2022-07-30
283402,9.2,2022-08-01
283963,3.2,2022-08-05
283989,13.5,2022-08-05
284052,13.6,2022-08-05
284052,24.3,2022-08-06
284104,9.8,2022-08-06
284223,1.4,2022-08-07
284254,1.7,2022-08-07
284646,4.2,2022-08-10
284646,0.4,2022-08-12
284707,0.1,2022-08-10
284849,5.0,2022-08-11
285053,135.4,2022-08-16
285053,56.1,2022-08-17
285053,27.8,2022-08-18
285397,187.9,2022-08-15
285397,39.3,2022-08-16
285397,8.9,2022-08-19
285397,4.8,2022-08-20
285397,457.4,2022-08-21
285397,72.3,2022-08-22
285397,66.1,2022-08-23
285397,100.4,2022-08-24
285397,15.4,2022-08-25
285397,3.3,2022-08-26
285397,141.0,2022-08-27
285397,29.0,2022-08-28
285397,44.4,2022-08-29
285397,7.4,2022-09-01
285397,59.5,2022-09-02
285397,111.1,2022-09-03
285397,73.0,2022-09-04
285397,70.5,2022-09-05
285397,19.8,2022-09-06
285397,71.2,2022-09-07
285397,25.8,2022-09-08
285397,19.9,2022-09-09
285397,30.2,2022-09-12
285397,1.2,2022-09-13
285397,0.5,2022-09-14
285397,4.6,2022-09-17
285397,4.0,2022-09-20
285397,4.0,2022-09-21
285397,9.5,2022-09-25
285397,81.8,2022-09-26
285397,7.0,2022-09-29
285397,0.5,2022-10-05
285397,3.2,2022-10-08
285397,1.0,2022-10-14
285397,0.1,2022-10-17
285397,23.7,2022-10-20
285455,1.4,2022-08-14
285490,45.6,2022-09-15
286378,14.1,2022-08-16
286378,11.8,2022-08-26
287221,8.7,2022-08-19
287560,0.3,2022-09-02
287612,14.2,2022-08-22
287737,0.1,2022-08-23
287737,104.8,2022-09-21
287737,214.7,2022-10-03
287737,71.8,2022-10-06
287737,0.1,2022-10-10
287737,83.4,2022-10-15
287737,64.4,2022-10-16
287737,85.3,2022-10-19
287737,103.4,2022-10-20
287739,0.5,2022-09-23
287739,0.1,2022-10-05
287739,60.0,2022-10-06
287739,14.7,2022-10-07
287739,93.7,2022-10-09
287739,111.8,2022-10-13
287739,78.2,2022-10-14
287739,44.0,2022-10-15
287739,31.9,2022-10-16
288550,19.6,2022-08-29
288717,1.1,2022-08-30
288885,4.7,2022-08-31
289094,13.4,2022-09-01
289094,140.9,2022-09-02
289094,33.4,2022-09-03
289149,4.2,2022-09-02
289238,2.0,2022-09-03
289517,27.1,2022-09-07
289517,50.6,2022-09-08
289517,17.1,2022-09-09
289517,48.6,2022-09-12
289517,15.4,2022-09-13
289517,22.6,2022-09-14
289517,34.3,2022-09-16
289517,38.9,2022-09-19
289517,18.1,2022-09-20
289517,17.8,2022-09-29
289517,29.2,2022-09-30
289517,47.2,2022-10-03
289517,53.7,2022-10-04
289517,18.3,2022-10-05
289517,23.2,2022-10-06
289517,0.1,2022-10-09
289517,0.1,2022-10-10
289517,0.1,2022-10-17
289847,11.1,2022-09-08
290082,10.0,2022-09-09
290082,34.9,2022-09-10
290099,1.1,2022-09-10
290099,0.4,2022-10-18
290101,1.4,2022-09-10
290132,12.2,2022-09-10
290256,12.8,2022-10-14
290330,0.8,2022-09-12
290361,0.1,2022-09-12
291120,0.1,2022-09-18
291144,1.3,2022-09-18
291528,109.3,2022-09-21
291528,12.8,2022-09-22
291528,1.0,2022-09-23
291528,3.0,2022-10-04
291552,0.7,2022-09-21
291552,2.1,2022-09-26
291552,2.6,2022-10-05
291794,49.3,2022-09-23
291802,0.3,2022-09-23
292001,13.3,2022-10-15
292110,0.8,2022-09-26
292175,3.3,2022-09-27
292188,12.7,2022-09-27
292412,2.7,2022-09-28
292520,0.6,2022-09-29
292616,6.6,2022-09-29
292619,10.2,2022-09-30
292759,4.8,2022-09-30
292826,0.1,2022-10-01
292862,53.7,2022-10-02
292862,81.9,2022-10-04
292862,74.0,2022-10-10
292862,142.4,2022-10-12
292862,86.5,2022-10-13
292862,80.0,2022-10-14
292862,78.3,2022-10-15
292862,108.8,2022-10-17
292862,26.4,2022-10-18
292905,10.9,2022-10-02
292963,1.1,2022-10-02
293195,0.5,2022-10-04
293214,96.2,2022-10-04
293214,174.3,2022-10-05
293214,62.8,2022-10-06
293214,63.6,2022-10-07
293214,12.7,2022-10-08
293214,83.1,2022-10-09
293214,63.5,2022-10-10
293214,39.7,2022-10-12
293214,72.3,2022-10-13
293214,12.5,2022-10-15
293214,20.2,2022-10-16
293214,7.7,2022-10-17
293477,0.1,2022-10-06
293501,4.3,2022-10-06
293528,26.6,2022-10-06
293615,1.3,2022-10-06
293626,48.9,2022-10-07
293626,0.1,2022-10-09
293681,2.5,2022-10-07
293681,0.2,2022-10-08
293681,4.5,2022-10-09
293681,14.3,2022-10-15
293951,23.3,2022-10-09
293951,40.9,2022-10-10
293951,115.9,2022-10-11
293951,37.7,2022-10-12
293951,77.6,2022-10-13
293951,35.1,2022-10-14
293951,7.9,2022-10-16
293951,6.3,2022-10-17
293951,29.6,2022-10-18
293951,19.9,2022-10-19
293951,41.3,2022-10-20
293997,2.9,2022-10-09
293997,36.6,2022-10-10
294011,0.3,2022-10-10
294069,0.6,2022-10-10
294211,0.9,2022-10-11
294300,12.6,2022-10-11
294300,16.2,2022-10-12
295427,82.6,2022-10-20
259019,13.2,2022-07-31
259019,23.2,2022-08-01
259019,29.0,2022-08-03
259019,53.2,2022-08-04
259019,11.7,2022-08-07
259019,0.4,2022-08-23
259019,2.3,2022-08-25
259019,1.2,2022-08-26
259019,68.2,2022-08-30
259019,10.4,2022-08-31
259019,0.1,2022-10-19
259019,0.2,2022-06-10
259019,7.1,2022-07-24
259046,141.2,2022-02-22
259102,0.2,2022-01-03
259143,24.1,2022-01-05
259143,0.1,2022-01-06
259195,32.2,2022-01-04
259205,1.0,2022-01-04
259205,8.8,2022-01-05
259322,43.8,2022-01-05
259372,1.5,2022-01-05
259528,1.1,2022-01-26
259644,2.3,2022-01-08
260183,14.3,2022-02-07
260183,22.4,2022-02-08
260183,11.0,2022-02-09
260316,0.6,2022-01-13
260394,7.2,2022-01-14
260404,1.6,2022-01-14
260619,4.3,2022-01-16
260619,11.6,2022-01-17
260619,16.7,2022-01-19
260619,1.5,2022-01-20
260619,11.0,2022-01-21
260619,5.6,2022-01-22
260619,31.2,2022-01-23
260730,7.1,2022-01-17
260781,7.7,2022-01-17
260781,18.0,2022-01-29
260900,19.1,2022-01-18
260902,17.5,2022-01-18
260902,37.4,2022-01-19
261364,10.7,2022-01-23
261364,19.7,2022-01-24
261364,14.4,2022-01-25
261364,198.6,2022-01-27
261364,39.6,2022-01-28
261364,14.9,2022-01-29
261364,58.6,2022-01-30
261364,51.8,2022-01-31
261364,55.1,2022-02-01
261364,79.5,2022-02-02
261364,3.4,2022-02-03
261364,2.3,2022-02-11
261364,0.7,2022-05-10
261711,0.9,2022-01-27
261876,1.2,2022-01-28
261930,1.5,2022-01-29
261934,4.7,2022-01-29
261934,18.2,2022-02-05
261934,14.7,2022-02-06
261934,9.6,2022-02-07
261934,13.8,2022-02-08
261998,1.0,2022-01-30
262050,2.5,2022-01-30
262170,11.7,2022-01-31
262333,5.5,2022-08-08
262333,1.0,2022-02-02
262434,0.1,2022-02-03
262935,3.9,2022-02-07
263347,8.8,2022-02-12
263485,3.9,2022-02-13
263834,0.7,2022-02-16
263894,0.3,2022-07-29
263894,0.1,2022-09-02
264045,5.3,2022-02-19
264045,17.6,2022-02-21
264099,1.0,2022-03-29
264197,8.3,2022-02-19
264307,33.0,2022-08-15
264307,23.0,2022-02-20
264307,12.7,2022-02-22
264467,14.9,2022-08-12
264467,1.8,2022-07-26
264568,1.2,2022-02-22
264598,0.1,2022-02-22
264602,0.8,2022-10-06
264828,1.0,2022-03-22
264828,0.2,2022-03-28
264828,23.6,2022-04-29
264828,66.4,2022-04-30
264932,1.3,2022-02-24
265001,10.0,2022-07-12
265096,1.9,2022-02-26
265102,41.3,2022-02-26
265259,19.1,2022-02-27
265259,32.7,2022-02-28
265259,75.6,2022-03-01
265278,0.1,2022-02-27
265304,0.2,2022-02-28
265532,2.7,2022-08-19
265695,59.4,2022-03-03
265695,29.9,2022-03-06
266044,9.8,2022-03-06
266126,6.9,2022-04-08
266265,1.2,2022-03-24
266270,2.5,2022-03-07
266334,3.6,2022-03-08
266337,1.3,2022-03-08
266551,3.3,2022-03-09
266814,19.5,2022-07-31
266814,5.4,2022-08-01
266814,8.6,2022-03-11
266814,3.9,2022-03-25
266814,0.1,2022-06-17
266814,2.1,2022-07-11
266814,0.2,2022-07-12
266814,87.5,2022-07-13
266814,92.9,2022-07-14
266814,57.8,2022-07-15
266814,77.2,2022-07-16
266814,39.2,2022-07-17
266814,44.3,2022-07-18
266814,27.4,2022-07-19
266814,4.1,2022-07-20
266814,9.7,2022-07-21
266814,97.7,2022-07-22
266814,80.9,2022-07-23
266814,33.5,2022-07-24
267192,4.5,2022-03-14
267225,12.1,2022-03-14
267225,56.3,2022-03-15
267326,0.7,2022-03-15
267419,2.6,2022-03-15
267447,37.1,2022-03-16
267642,11.0,2022-03-17
267753,7.5,2022-03-17
268065,32.8,2022-03-20
268083,19.2,2022-03-20
268083,50.9,2022-03-24
268191,1.2,2022-03-21
268874,4.5,2022-03-29
268874,13.4,2022-03-30
268874,19.0,2022-03-31
268874,10.6,2022-04-02
268874,27.3,2022-04-03
268895,18.9,2022-03-29
268895,2.5,2022-04-12
268922,0.2,2022-08-01
268922,23.4,2022-08-09
268922,13.9,2022-08-11
268922,4.5,2022-08-13
268922,7.4,2022-08-15
268922,2.4,2022-08-17
268922,2.3,2022-08-18
268922,17.4,2022-08-19
268922,25.1,2022-08-20
268922,19.8,2022-08-22
268922,34.4,2022-08-23
268922,11.0,2022-08-24
268922,16.5,2022-08-25
268922,6.5,2022-08-26
268922,16.6,2022-08-27
268922,6.3,2022-08-30
268922,0.1,2022-09-01
268922,18.0,2022-09-02
268922,0.7,2022-09-03
268922,8.7,2022-03-30
268922,30.6,2022-03-31
268922,72.1,2022-04-01
268922,20.6,2022-04-02
268922,79.9,2022-04-03
268922,14.0,2022-04-04
268922,59.3,2022-04-05
268922,16.8,2022-04-06
268922,48.6,2022-04-07
268922,27.3,2022-04-08
268922,30.2,2022-04-09
268922,37.5,2022-04-10
268922,78.4,2022-04-11
268922,45.2,2022-04-12
268922,10.5,2022-04-13
268922,22.8,2022-04-14
268922,12.5,2022-04-15
268922,0.1,2022-04-16
268922,0.5,2022-04-17
268922,13.3,2022-04-18
268922,9.8,2022-04-25
268922,2.7,2022-05-29
268922,0.7,2022-06-01
268922,0.3,2022-06-02
268922,0.5,2022-06-13
268922,12.2,2022-06-14
268922,15.3,2022-06-17
268922,23.6,2022-06-22
268922,2.4,2022-06-23
268922,2.8,2022-06-28
268922,11.3,2022-06-29
268922,7.0,2022-07-02
268922,2.4,2022-07-03
268922,17.0,2022-07-21
268998,0.9,2022-03-30
269041,1.2,2022-08-17
269041,2.3,2022-09-10
269041,2.0,2022-03-30
269400,13.7,2022-04-02
269463,30.2,2022-04-03
269484,1.1,2022-04-03
269756,0.1,2022-04-05
269868,8.7,2022-04-06
269868,18.9,2022-04-10
269868,34.2,2022-04-14
269931,0.1,2022-04-07
269943,1.1,2022-04-07
270042,52.8,2022-07-27
270042,67.5,2022-07-28
270042,35.2,2022-07-29
270042,92.7,2022-07-30
270042,10.8,2022-07-31
270042,9.8,2022-08-01
270042,97.1,2022-08-03
270042,75.1,2022-08-04
270042,7.2,2022-08-06
270042,13.2,2022-08-07
270042,32.8,2022-08-08
270042,0.2,2022-09-10
270042,45.1,2022-04-09
270042,9.5,2022-04-11
270042,45.7,2022-04-12
270042,17.3,2022-04-13
270042,40.8,2022-04-14
270042,20.7,2022-04-15
270042,23.2,2022-04-19
270042,3.3,2022-04-20
270042,54.8,2022-04-21
270042,83.4,2022-04-24
270042,31.1,2022-05-05
270042,52.7,2022-05-06
270042,58.9,2022-05-10
270042,8.2,2022-05-11
270042,45.8,2022-05-13
270042,10.2,2022-05-17
270042,12.5,2022-05-18
270042,7.2,2022-05-19
270042,6.5,2022-05-20
270042,12.5,2022-05-22
270042,32.6,2022-05-23
270042,41.8,2022-05-24
270042,35.2,2022-05-26
270042,24.3,2022-05-29
270042,31.8,2022-05-30
270042,90.7,2022-05-31
270042,18.9,2022-06-01
270042,16.5,2022-06-04
270042,23.2,2022-06-05
270042,87.5,2022-06-06
270042,11.5,2022-06-07
270042,79.4,2022-06-08
270042,43.2,2022-06-09
270042,80.2,2022-06-10
270042,13.1,2022-06-11
270042,35.7,2022-06-14
270042,14.2,2022-06-15
270042,7.5,2022-06-16
270042,19.8,2022-06-17
270042,42.3,2022-06-18
270042,5.8,2022-06-23
270042,22.6,2022-06-24
270042,1.5,2022-06-27
270042,0.8,2022-07-07
270042,9.8,2022-07-08
270042,26.8,2022-07-13
270042,45.1,2022-07-14
270042,34.4,2022-07-15
270042,15.8,2022-07-16
270042,14.0,2022-07-17
270042,14.7,2022-07-18
270042,30.9,2022-07-19
270042,13.1,2022-07-20
270042,32.0,2022-07-22
270042,62.5,2022-07-23
270042,19.9,2022-07-24
270042,11.0,2022-07-25
270042,47.9,2022-07-26
270056,25.2,2022-04-08
270056,15.0,2022-04-09
270056,5.0,2022-04-10
270056,4.4,2022-04-16
270056,4.3,2022-04-17
270112,19.2,2022-04-08
270112,1.5,2022-07-23
270132,0.2,2022-04-08
270150,2.1,2022-04-08
270150,0.3,2022-04-11
270186,7.3,2022-04-09
270640,31.5,2022-07-18
270640,15.6,2022-07-19
270703,0.7,2022-04-13
270806,0.4,2022-04-14
270888,3.4,2022-04-15
271099,0.5,2022-04-17
271099,0.2,2022-04-21
271362,0.1,2022-04-20
271468,3.3,2022-04-21
271468,2.6,2022-04-25
271539,39.4,2022-04-22
271614,4.9,2022-04-22
271614,3.6,2022-04-23
271614,31.0,2022-04-24
271671,0.4,2022-04-23
271855,2.9,2022-04-25
271892,0.2,2022-04-26
272173,6.0,2022-08-15
272173,55.9,2022-08-16
272173,11.0,2022-08-17
272173,0.2,2022-10-14
272173,8.1,2022-04-27
272173,44.9,2022-06-08
272173,33.1,2022-06-09
272173,24.4,2022-06-11
272173,62.1,2022-06-12
272173,25.0,2022-06-13
272173,101.3,2022-06-14
272173,29.7,2022-06-18
272173,10.5,2022-06-28
272173,54.0,2022-06-29
272234,10.9,2022-04-28
272234,0.1,2022-04-29
272234,36.2,2022-04-30
272234,0.1,2022-05-01
272234,0.1,2022-05-04
272347,0.6,2022-04-29
272477,0.2,2022-04-30
273080,11.7,2022-05-07
273298,3.1,2022-05-09
273510,4.3,2022-09-20
273510,5.1,2022-05-11
273773,2.8,2022-08-15
273773,5.6,2022-08-16
273773,0.9,2022-05-13
273773,14.9,2022-05-17
273773,43.4,2022-05-18
273773,7.2,2022-05-19
273773,1.1,2022-06-01
273804,2.6,2022-05-13
273892,11.6,2022-05-14
273992,45.1,2022-07-31
273992,0.2,2022-08-01
273992,17.7,2022-08-02
273992,14.4,2022-08-09
273992,4.5,2022-08-12
273992,0.3,2022-08-13
273992,18.1,2022-08-15
273992,6.9,2022-08-17
273992,20.7,2022-09-07
273992,17.0,2022-09-08
273992,3.0,2022-09-13
273992,35.8,2022-09-14
273992,4.8,2022-09-15
273992,11.5,2022-05-15
273992,6.8,2022-05-26
273992,21.1,2022-05-28
273992,36.4,2022-06-15
273992,22.4,2022-06-18
273992,37.6,2022-06-19
273992,38.5,2022-06-20
273992,36.8,2022-06-21
273992,15.1,2022-06-22
273992,16.8,2022-06-25
273992,69.3,2022-06-26
273992,20.8,2022-06-27
273992,22.9,2022-06-28
273992,0.7,2022-06-30
273992,17.6,2022-07-19
274077,19.2,2022-05-16
274289,0.3,2022-05-18
274316,0.1,2022-05-18
274408,3.0,2022-05-19
274433,32.5,2022-08-27
274433,40.7,2022-08-28
274433,8.1,2022-09-02
274433,46.8,2022-09-03
274433,8.5,2022-09-10
274433,15.5,2022-09-11
274433,2.2,2022-09-17
274433,2.1,2022-09-21
274433,27.8,2022-09-25
274433,17.1,2022-09-26
274433,12.6,2022-09-27
274433,7.9,2022-09-28
274433,26.5,2022-09-30
274433,12.7,2022-10-01
274433,16.3,2022-10-02
274433,18.1,2022-10-03
274433,14.6,2022-10-06
274433,0.4,2022-10-07
274433,12.7,2022-10-10
274433,1.7,2022-10-11
274433,18.7,2022-10-14
274433,87.8,2022-05-19
274433,75.2,2022-05-20
274433,57.7,2022-05-21
274433,41.7,2022-05-22
274433,16.2,2022-05-25
274433,3.6,2022-05-26
274433,32.2,2022-05-27
274433,21.1,2022-05-31
274433,9.5,2022-07-08
274433,69.7,2022-07-09
274433,5.3,2022-07-25
274519,0.3,2022-05-20
274660,1.5,2022-05-22
274686,7.2,2022-08-12
274686,48.9,2022-08-15
274686,92.2,2022-08-16
274686,14.6,2022-08-17
274686,22.8,2022-08-18
274686,0.2,2022-08-23
274686,1.6,2022-05-22
274773,1.4,2022-05-23
274791,40.8,2022-08-06
274791,78.6,2022-08-07
274791,0.3,2022-08-08
274791,2.8,2022-08-09
274791,17.8,2022-09-05
274791,47.3,2022-09-11
274791,28.4,2022-09-12
274791,35.3,2022-09-24
274791,23.7,2022-09-25
274791,52.7,2022-09-26
274791,36.3,2022-10-03
274791,72.4,2022-10-04
274791,42.8,2022-10-05
274791,20.0,2022-10-06
274791,34.4,2022-10-07
274791,19.8,2022-10-11
274791,3.5,2022-06-01
274791,0.1,2022-07-08
274837,0.4,2022-05-24
274859,8.9,2022-05-23
274876,1.2,2022-05-23
274876,14.9,2022-05-24
274876,18.1,2022-05-25
274876,45.5,2022-05-26
275227,6.4,2022-05-27
275320,0.7,2022-05-29
275412,15.7,2022-05-31
275412,15.3,2022-06-02
275412,48.7,2022-06-05
275412,22.2,2022-06-15
275412,8.1,2022-07-09
275412,5.2,2022-07-12
275412,0.3,2022-07-14
275412,42.0,2022-07-16
275412,7.4,2022-07-24
275433,0.2,2022-05-30
275453,6.8,2022-08-12
275453,0.2,2022-05-30
275503,3.6,2022-05-31
275578,0.6,2022-05-31
275578,22.9,2022-07-19
275578,13.5,2022-07-20
275578,0.1,2022-07-21
275586,0.2,2022-08-25
275586,55.4,2022-08-31
275586,14.2,2022-09-26
275586,33.7,2022-09-27
275586,0.8,2022-06-12
275586,51.3,2022-06-15
275586,17.3,2022-06-16
276509,0.3,2022-06-04
276785,20.2,2022-06-06
276785,7.7,2022-06-08
276873,0.1,2022-06-07
277178,21.0,2022-06-10
277455,1.6,2022-06-11
277641,0.3,2022-06-13
277806,31.7,2022-06-14
277806,5.4,2022-06-15
277888,20.9,2022-06-17
277888,2.5,2022-06-18
277888,13.2,2022-06-19
277888,10.0,2022-06-25
277916,0.6,2022-06-23
278150,1.2,2022-10-07
278224,54.6,2022-06-18
278224,28.4,2022-06-25
278224,49.6,2022-06-26
278271,26.1,2022-06-26
278271,6.1,2022-06-30
278380,17.7,2022-06-19
278387,9.7,2022-08-05
278387,1.9,2022-08-12
278387,10.0,2022-08-15
278387,68.3,2022-06-19
278388,4.4,2022-06-19
278412,0.6,2022-06-19
278586,31.8,2022-08-04
278586,0.1,2022-08-05
278586,0.9,2022-08-20
278586,29.5,2022-06-20
278586,53.5,2022-06-22
278586,36.5,2022-06-24
278586,74.9,2022-06-25
278586,2.6,2022-06-26
278586,71.3,2022-06-27
278586,13.1,2022-06-28
278586,29.5,2022-06-29
278586,25.1,2022-07-01
278586,8.6,2022-07-03
278586,26.8,2022-07-04
278586,56.8,2022-07-08
278586,68.7,2022-07-09
278586,33.6,2022-07-11
278586,89.5,2022-07-12
278586,31.1,2022-07-13
278586,56.7,2022-07-15
278586,41.1,2022-07-16
278586,77.0,2022-07-18
278586,0.3,2022-07-19
278586,57.0,2022-07-21
278586,1.4,2022-07-22
278586,45.9,2022-07-23
278799,0.7,2022-06-21
278823,31.6,2022-06-21
278823,100.1,2022-06-22
279083,49.1,2022-08-01
279083,14.4,2022-08-02
279083,0.1,2022-06-29
279083,2.7,2022-07-04
279255,0.8,2022-06-25
279498,27.6,2022-08-07
279498,16.4,2022-10-16
279554,6.7,2022-06-28
279661,1.3,2022-06-29
279663,5.6,2022-07-01
279752,10.4,2022-06-29
279752,46.9,2022-06-30
279787,76.7,2022-06-30
279903,0.3,2022-07-01
280004,11.3,2022-07-01
280034,35.0,2022-07-02
